Sidney’s narrow escape * all the warning that was necessary to make the boys_ even Raymond_ obey implicitly.,was,wolf,outfit,trails
The men did not need any warning for caution_ for their experience of the ocean was * to show them their danger.,sufficient,remained,safely,up
So all * members of the party gripped the rope with the tenacity of fear.,the,hospitable,hardness,other
The supporting rope had * been provided any too soon_ for the gale increased in intensity.,not,quiver,likely,stems
Indeed the strength of the unfortunates who clung * the rope was sometimes taxed to the utmost to enable them to maintain their hold.,to,delay,pleasing,shone
Without that support they would certainly have * washed away.,been,accepted,driving,headcovering
The raft would sometimes be dashed up on the crest of a great wave with such force that * seemed in imminent danger of being thrown over backward.,it,instantly,is,flared
Then it * be hurled down into the trough of the sea_ and be threatened with destruction by the waves that reared on either side.,would,depth,glimpse,remained
As the wind increased_ *_ the clouds became more dense_ and began to discharge dashes of biting rain.,too,learning,scores,box
The rain itself did not make so much difference_ however_ for the shipwrecked * were already as wet_ from the drenching spray_ as they could be.,people,emerging,welldirected,solely
But with the rain came * cold_ and that was heart-breaking.,bitter,made,gaze,dangerous
It had been difficult enough for the castaways to * hold of the rope with the pitching and rolling of the raft.,keep,sixshooter,horsemen,game
That difficulty was increased many fold by the cold that numbed their hands and * their strength.,sapped,becoming,scores,suction
Even the sailors_ with the hardihood acquired during years of hardships_ found the situation a * one.,difficult,weird,indicated,waned
And the boys_ despite their severe schooling in endurance_ found * nearly insupportable.,it,lunch,energy,hovering
Raymond’s hands became absolutely devoid of *_ and his whole body was almost without sensation.,feeling,boneheads,welltraveled,dreadful
His grasp on the rope held more because his fingers were stiffening in their clutch * because of any volition on his part.,than,minutes,muffled,important
He hung_ almost insensible_ * the rope.,from,ate,education,unencumbered
Finally_ Captain Foster noticed the boy’s *_ and cast about for a way to help him.,condition,manage,fire,signed
He thought he might hold Raymond_ himself_ with one arm_ but he hardly dared trust * weight of both of them to the insecure support of one hand.,the,evading,rabbit,projecting
If there were only * line to tie him fast!,a,precision,attempt,asylum
\"No_ sir_\" replied * mate.,the,possibilities,heartbreaking,mates
\"Yes_ I * there is_ too_\" he added.,think,protect,properly,slant
When * members of the party had ranged themselves along the rope anchor_ Sidney and Raymond were placed in the center as the most secure position.,the,goodbye,ministry,drowsiness
\"Then I wish you’d work your way in there_ Mr. Wright_ * tie that boy to the line_\" said the captain.,and,bigger,insignificant,refuge
\"Aye_ that I will_ *_\" replied Wright.,sir,required,lain,as
The mate_ who was near one end_ climbed cautiously past the * man until he reached Raymond.,other,approached,eventually,especial
Then he knotted the long loose end of line around the boy’s body under his arms in such a way that it could * draw tight_ and yet so securely that Raymond could not be washed off.,not,indicated,day,entrance
\"I * you would_\" replied Sidney.,wish,officials,spite,rains
It was not long after that when Raymond’s hands lost their grip and he hung_ an inert weight_ from * rope.,the,pursued,sprinkled,enter
Then_ after the raft was free of * towering wave that had broken over it_ Smith’s place was vacant.,a,horsehair,age,save
When Captain Foster discovered their loss_ he besought the men who were left to * courage.,have,hold,flushed,attempting
\"Don’t lose *_\" he said to them.,heart,penetrate,salt,zero
There was barely time to see a steamer that was bearing down upon them not far away_ when * raft plunged into the trough again.,the,hind,quickly,promptly
With the next rise_ however_ there was a good view of a long steamer with four funnels_ that lay low in the water_ coming * against the wind.,up,pierced,wood,knotted
The castaways were observed_ and the warship_ after passing close to one side_ hove to so as to bring the raft under * lee.,her,washed,serviceable,fired
There she hung_ with her engines working only enough to hold against the *_ while she lowered a boat.,wind,pajamas,exclaimed,demanded
The shipwrecked men watched anxiously while the boat * its way toward them.,fought,gruffer,tramped,built
It was thrown * crest to trough_ then back again_ and tossed about until it seemed impossible that it could live.,from,about,simply,declaring
There was no trouble about its being able to advance_ for the wind swept it * along.,resistlessly,between,ascended,showing
The greatest danger was that it would * the raft and both be wrecked.,strike,threadlike,party,crossing
When the boat was opposite the * its crew attempted to bring it up to the wind.,raft,fuga,magnificent,sink
As they came around and the gale struck them broadside on_ it seemed as * their destruction was certain.,though,poor,happening,different
For a few moments the boat was hidden beneath the piling seas_ and Captain Foster and his men held their * in terrible suspense.,breath,genuine,trouble,silks
Then the boat emerged_ * the wind had driven it past its destination.,but,take,solid,oppressed
Slowly the boat’s crew battled their way back * the gale.,against,disturbing,blocking,hospitality
When * were once more opposite_ they drew the boat up on the windward side_ and let it down as carefully as possible against the raft.,they,deliberate,replenished,ambush
The protection which the warship offered * breaking the force of the wind was considerable_ but even then the two craft pounded together in a most alarming manner.,in,connecting,driven,regret
The mate cut * cord that held Sidney_ and he and Captain Foster helped the boy to the side.,the,drop,questions,peril
Sidney * not been_ like his brother_ rendered entirely helpless by the cold_ and the prospect of rescue had greatly restored his strength.,had,leather,consisting,straining
